Rel. Cm-1,Intensity (A.U.)
3.77288E+03,1.48547E-03
3.77400E+03,1.58553E-02
3.77512E+03,-6.32452E-03
3.77624E+03,-3.76893E-03
3.77736E+03,-8.98036E-03
3.77848E+03,-6.22016E-04
3.77960E+03,6.96086E-03
3.78072E+03,1.86196E-03
3.78184E+03,-6.71123E-04
3.78296E+03,-6.75215E-04
3.78408E+03,4.76743E-04
3.78519E+03,3.28809E-03
3.78631E+03,6.71123E-04
3.78743E+03,9.94408E-04
3.78855E+03,3.13054E-04
3.78967E+03,5.23803E-03
3.79079E+03,-7.23708E-03
3.79190E+03,-4.34798E-03
3.79302E+03,-7.40691E-04
3.79414E+03,-2.09931E-03
3.79525E+03,-2.64766E-03
3.79637E+03,-6.15060E-03
3.79749E+03,1.27022E-02
3.79860E+03,8.51385E-03
3.79972E+03,1.42634E-02
3.80084E+03,2.45021E-02
3.80195E+03,3.07039E-02
3.80307E+03,2.63477E-02
3.80418E+03,2.45901E-02
3.80530E+03,1.40179E-02
3.80641E+03,1.67638E-02
3.80753E+03,-5.23599E-03
3.80864E+03,-7.31074E-03
3.80976E+03,1.04965E-03
3.81087E+03,-2.73565E-03
3.81198E+03,4.94749E-03
3.81310E+03,2.94435E-03
3.81421E+03,-5.77821E-03
3.81532E+03,-9.59215E-03
3.81644E+03,4.15769E-03
3.81755E+03,-6.92812E-03
3.81866E+03,-2.78884E-03
3.81978E+03,1.69663E-02
3.82089E+03,6.67645E-03
3.82200E+03,1.02449E-02
3.82311E+03,6.63757E-03
3.82422E+03,-6.48616E-04
3.82533E+03,7.03247E-03
3.82645E+03,2.00212E-02
3.82756E+03,1.74328E-02
3.82867E+03,9.40186E-03
3.82978E+03,1.25651E-02
3.83089E+03,1.74226E-02
3.83200E+03,2.12550E-02
3.83311E+03,1.81981E-02
3.83422E+03,1.55054E-02
3.83533E+03,1.64609E-02
3.83644E+03,9.61466E-03
3.83755E+03,5.81913E-03
3.83865E+03,6.77466E-03
3.83976E+03,4.48507E-03
3.84087E+03,9.89702E-03
3.84198E+03,1.51780E-02
3.84309E+03,1.42757E-02
3.84420E+03,8.28059E-03
3.84530E+03,2.00518E-04
3.84641E+03,-1.19922E-02
3.84752E+03,-1.23687E-02
3.84863E+03,-1.65857E-02
3.84973E+03,-1.53806E-02
3.85084E+03,-1.92211E-02
3.85195E+03,-2.11138E-02
3.85305E+03,-9.16451E-03
3.85416E+03,-6.21812E-03
3.85526E+03,-1.18326E-02
3.85637E+03,-3.24513E-03
3.85747E+03,7.96959E-03
3.85858E+03,5.99305E-03
3.85969E+03,5.75365E-03
3.86079E+03,1.12229E-02
3.86189E+03,6.43501E-03
3.86300E+03,-9.32820E-03
3.86410E+03,-3.96126E-03
3.86521E+03,-1.10265E-02
3.86631E+03,-7.29846E-03
3.86741E+03,-3.08758E-03
3.86852E+03,3.46406E-03
3.86962E+03,1.22725E-02
3.87072E+03,5.69432E-03
3.87183E+03,1.73919E-03
3.87293E+03,-1.27882E-03
3.87403E+03,1.98268E-03
3.87513E+03,1.63075E-03
3.87624E+03,9.65762E-04
3.87734E+03,3.61138E-03
3.87844E+03,3.21239E-04
3.87954E+03,7.33529E-03
3.88064E+03,-5.36080E-04
3.88174E+03,2.72132E-04
3.88284E+03,-6.54754E-04
3.88394E+03,2.56173E-03
3.88504E+03,5.42218E-04
3.88614E+03,-7.59106E-03
3.88724E+03,6.56800E-04
3.88834E+03,-1.69213E-03
3.88944E+03,-2.09317E-03
3.89054E+03,1.00464E-03
3.89164E+03,1.78830E-03
3.89274E+03,6.77261E-03
3.89384E+03,7.51330E-03
3.89494E+03,2.65994E-03
3.89604E+03,-5.21757E-04
3.89713E+03,1.19083E-03
3.89823E+03,5.52858E-03
3.89933E+03,1.74533E-03
3.90043E+03,8.88010E-04
3.90152E+03,-7.36394E-03
3.90262E+03,-2.50648E-03
3.90372E+03,5.34034E-04
3.90482E+03,3.02824E-03
3.90591E+03,1.69213E-03
3.90701E+03,-3.61342E-03
3.90810E+03,6.83400E-03
3.90920E+03,-2.69882E-03
3.91030E+03,-2.96276E-03
3.91139E+03,-2.32029E-03
3.91249E+03,5.59815E-03
3.91358E+03,2.10544E-03
3.91468E+03,5.52040E-03
3.91577E+03,4.38072E-03
3.91687E+03,-2.18729E-03
3.91796E+03,-5.62679E-04
3.91905E+03,-2.84204E-03
3.92015E+03,-1.71464E-03
3.92124E+03,9.63716E-04
3.92233E+03,-1.92743E-03
3.92343E+03,2.84409E-04
3.92452E+03,-1.57550E-04
3.92561E+03,1.20720E-03
3.92671E+03,-5.15619E-04
3.92780E+03,-1.16628E-03
3.92889E+03,2.16478E-03
3.92998E+03,5.58792E-03
3.93108E+03,7.07748E-03
3.93217E+03,7.49284E-03
3.93326E+03,5.03956E-03
3.93435E+03,-5.31988E-05
3.93544E+03,-1.71873E-03
3.93653E+03,-5.98282E-03
3.93762E+03,1.74124E-03
3.93871E+03,7.49080E-03
3.93980E+03,5.61656E-03
3.94089E+03,5.85187E-04
3.94198E+03,-2.80317E-04
3.94307E+03,2.13614E-03
3.94416E+03,1.42204E-03
3.94525E+03,8.16397E-04
3.94634E+03,-1.00259E-04
3.94743E+03,-3.27377E-05
3.94852E+03,-7.81613E-03
3.94961E+03,-8.78803E-03
3.95069E+03,-3.55000E-03
3.95178E+03,1.54481E-03
3.95287E+03,3.70755E-03
3.95396E+03,5.45492E-03
3.95505E+03,2.57605E-03
3.95613E+03,4.97204E-04
3.95722E+03,-2.63334E-03
3.95831E+03,3.51521E-03
3.95939E+03,2.10749E-03
3.96048E+03,8.49134E-04
3.96157E+03,1.57550E-03
3.96265E+03,-1.76784E-03
3.96374E+03,-9.78244E-03
3.96482E+03,-1.01078E-03
3.96591E+03,-8.38904E-05
3.96699E+03,1.68599E-03
3.96808E+03,5.27077E-03
3.96916E+03,-1.88856E-03
3.97025E+03,3.16328E-03
3.97133E+03,6.81763E-03
3.97242E+03,-2.13204E-03
3.97350E+03,-4.55873E-03
3.97459E+03,1.76579E-03
3.97567E+03,2.25072E-03
3.97675E+03,4.21089E-03
3.97784E+03,2.60674E-03
3.97892E+03,3.93876E-03
3.98000E+03,2.09931E-03
3.98108E+03,5.95213E-03
3.98217E+03,-2.35507E-03
3.98325E+03,5.94189E-03
3.98433E+03,3.02415E-03
3.98541E+03,-4.62420E-03
3.98649E+03,-4.74697E-04
3.98758E+03,-2.61697E-03
3.98866E+03,-3.53772E-03
3.98974E+03,-1.57550E-03
3.99082E+03,3.86305E-03
3.99190E+03,8.73688E-04
3.99298E+03,3.87737E-03
3.99406E+03,3.00369E-03
3.99514E+03,2.27322E-03
3.99622E+03,-2.26709E-03
3.99730E+03,-1.39749E-03
3.99838E+03,-5.27691E-03
